ctime,relname,pid,mode,granted
1416269602.78957,customer,7394,AccessShareLock,t
1416269602.78957,customer,7414,AccessShareLock,t
1416269602.78957,customer,7423,AccessShareLock,t
1416269602.78957,customer,7415,AccessShareLock,t
1416269602.78957,customer,7417,AccessShareLock,t
1416269602.78957,customer_c_mktsegment_c_custkey_idx,7417,AccessShareLock,t
1416269602.78957,customer_c_mktsegment_c_custkey_idx,7415,AccessShareLock,t
1416269602.78957,customer_c_mktsegment_c_custkey_idx,7394,AccessShareLock,t
1416269602.78957,customer_c_mktsegment_c_custkey_idx,7414,AccessShareLock,t
1416269602.78957,customer_c_nationkey_c_custkey_idx,7394,AccessShareLock,t
1416269602.78957,customer_c_nationkey_c_custkey_idx,7414,AccessShareLock,t
1416269602.78957,customer_c_nationkey_c_custkey_idx,7417,AccessShareLock,t
1416269602.78957,customer_c_nationkey_c_custkey_idx,7415,AccessShareLock,t
1416269602.78957,customer_c_phone_idx,7414,AccessShareLock,t
1416269602.78957,customer_c_phone_idx,7415,AccessShareLock,t
1416269602.78957,customer_c_phone_idx,7394,AccessShareLock,t
1416269602.78957,customer_c_phone_idx,7417,AccessShareLock,t
1416269602.78957,customer_c_phone_idx_c_acctbal,7415,AccessShareLock,t
1416269602.78957,customer_c_phone_idx_c_acctbal,7417,AccessShareLock,t
1416269602.78957,customer_c_phone_idx_c_acctbal,7414,AccessShareLock,t
1416269602.78957,customer_c_phone_idx_c_acctbal,7394,AccessShareLock,t
1416269602.78957,lineitem,7411,AccessShareLock,t
1416269602.78957,lineitem,7404,AccessShareLock,t
1416269602.78957,lineitem,7394,AccessShareLock,t
1416269602.78957,lineitem,7398,AccessShareLock,t
1416269602.78957,lineitem,7402,AccessShareLock,t
1416269602.78957,lineitem,7407,AccessShareLock,t
1416269602.78957,lineitem,7414,AccessShareLock,t
1416269602.78957,lineitem,7415,AccessShareLock,t
1416269602.78957,lineitem,7416,AccessShareLock,t
1416269602.78957,lineitem,7417,AccessShareLock,t
1416269602.78957,lineitem,7420,AccessShareLock,t
1416269602.78957,lineitem,7423,AccessShareLock,t
1416269602.78957,lineitem_l_orderkey_idx,7407,AccessShareLock,t
1416269602.78957,lineitem_l_orderkey_idx,7402,AccessShareLock,t
1416269602.78957,lineitem_l_orderkey_idx,7398,AccessShareLock,t
1416269602.78957,lineitem_l_orderkey_idx,7404,AccessShareLock,t
1416269602.78957,lineitem_l_orderkey_idx,7415,AccessShareLock,t
1416269602.78957,lineitem_l_orderkey_idx,7394,AccessShareLock,t
1416269602.78957,lineitem_l_orderkey_idx,7420,AccessShareLock,t
1416269602.78957,lineitem_l_orderkey_idx,7414,AccessShareLock,t
1416269602.78957,lineitem_l_orderkey_idx,7411,AccessShareLock,t
1416269602.78957,lineitem_l_orderkey_idx_l_returnflag,7398,AccessShareLock,t
1416269602.78957,lineitem_l_orderkey_idx_l_returnflag,7411,AccessShareLock,t
1416269602.78957,lineitem_l_orderkey_idx_l_returnflag,7407,AccessShareLock,t
1416269602.78957,lineitem_l_orderkey_idx_l_returnflag,7402,AccessShareLock,t
1416269602.78957,lineitem_l_orderkey_idx_l_returnflag,7404,AccessShareLock,t
1416269602.78957,lineitem_l_orderkey_idx_l_returnflag,7394,AccessShareLock,t
1416269602.78957,lineitem_l_orderkey_idx_l_returnflag,7420,AccessShareLock,t
1416269602.78957,lineitem_l_orderkey_idx_l_returnflag,7415,AccessShareLock,t
1416269602.78957,lineitem_l_orderkey_idx_l_returnflag,7414,AccessShareLock,t
1416269602.78957,lineitem_l_orderkey_idx_part1,7404,AccessShareLock,t
1416269602.78957,lineitem_l_orderkey_idx_part1,7398,AccessShareLock,t
1416269602.78957,lineitem_l_orderkey_idx_part1,7402,AccessShareLock,t
1416269602.78957,lineitem_l_orderkey_idx_part1,7411,AccessShareLock,t
1416269602.78957,lineitem_l_orderkey_idx_part1,7407,AccessShareLock,t
1416269602.78957,lineitem_l_orderkey_idx_part1,7415,AccessShareLock,t
1416269602.78957,lineitem_l_orderkey_idx_part2,7404,AccessShareLock,t
1416269602.78957,lineitem_l_orderkey_idx_part2,7415,AccessShareLock,t
1416269602.78957,lineitem_l_orderkey_idx_part2,7398,AccessShareLock,t
1416269602.78957,lineitem_l_orderkey_idx_part2,7411,AccessShareLock,t
1416269602.78957,lineitem_l_orderkey_idx_part2,7402,AccessShareLock,t
1416269602.78957,lineitem_l_orderkey_idx_part2,7407,AccessShareLock,t
1416269602.78957,lineitem_l_orderkey_idx_part2,7414,AccessShareLock,t
1416269602.78957,lineitem_l_orderkey_l_linenumber_l_shipdate_idx,7414,AccessShareLock,t
1416269602.78957,lineitem_l_orderkey_l_linenumber_l_shipdate_idx,7415,AccessShareLock,t
