BEGIN;
BEGIN
select
	s_acctbal,
	s_name,
	n_name,
	p_partkey,
	p_mfgr,
	s_address,
	s_phone,
	s_comment
from
	part,
	supplier,
	partsupp,
	nation,
	region
where
	p_partkey = ps_partkey
	and s_suppkey = ps_suppkey
	and p_size = 50
	and p_type like '%STEEL'
	and s_nationkey = n_nationkey
	and n_regionkey = r_regionkey
	and r_name = 'MIDDLE EAST'
	and ps_supplycost = (
		select
			min(ps_supplycost)
		from
			partsupp,
			supplier,
			nation,
			region
		where
			p_partkey = ps_partkey
			and s_suppkey = ps_suppkey
			and s_nationkey = n_nationkey
			and n_regionkey = r_regionkey
			and r_name = 'MIDDLE EAST'
	)
order by
	s_acctbal desc,
	n_name,
	s_name,
	p_partkey
LIMIT 100;
 s_acctbal |          s_name           |          n_name           | p_partkey |          p_mfgr           |                s_address                 |     s_phone     |                                              s_comment                                               
-----------+---------------------------+---------------------------+-----------+---------------------------+------------------------------------------+-----------------+------------------------------------------------------------------------------------------------------
   9999.21 | Supplier#000081559        | IRAQ                      |    356555 | Manufacturer#5            | YplAwJxhoHNeIyqDv3kgzv x2dymRYx          | 21-345-604-7861 | bold packages cajole blithely pinto beans. carefully special 
   9994.53 | Supplier#000021480        | EGYPT                     |    696473 | Manufacturer#4            | peaej4D5vGn8rZLUII6pX3IfNmA 2VcDalUl     | 14-865-645-9658 | ts. slyly even foxes integrate
   9993.98 | Supplier#000044588        | IRAN                      |    944587 | Manufacturer#4            | 6ngm52IsynVhNvng3WcsklhC5q               | 20-744-248-3365 | l gifts. regular, final depos
   9988.54 | Supplier#000058678        | IRAN                      |   1158677 | Manufacturer#1            | a99NyaA2,tkvFZl,B38W6tLG0MgB1z7QUBT7NEs  | 20-836-702-5861 | fluffily special requests sleep fluffily. platelets
   9981.74 | Supplier#000012899        | SAUDI ARABIA              |    162896 | Manufacturer#3            | kzPUujl nyvLh6rchixdLZt4wLI8tQk,zrR 9    | 30-331-690-7770 |  final accounts. slyly ironic pinto beans nag. furiously 
   9980.06 | Supplier#000082893        | JORDAN                    |      7892 | Manufacturer#5            | mq2vZk4kN8CGPOkaRBfQ2                    | 23-649-879-6678 | its detect even ideas. special, bold
   9980.06 | Supplier#000082893        | JORDAN                    |   1682892 | Manufacturer#1            | mq2vZk4kN8CGPOkaRBfQ2                    | 23-649-879-6678 | its detect even ideas. special, bold
    9977.5 | Supplier#000071422        | JORDAN                    |   1871421 | Manufacturer#2            | 9gcfSdmwqRhsB F656GMhdz9HE2              | 23-986-349-5329 | latelets. slyly express instructions are
   9973.93 | Supplier#000004194        | JORDAN                    |     79193 | Manufacturer#4            | A8AoX9AK,qhf,CpEF                        | 23-944-413-2681 | t fluffily. regular requests about the regular, unusual somas play of the furiously busy
   9971.45 | Supplier#000079916        | EGYPT                     |   1479915 | Manufacturer#5            | DLydFHGezaSZJ EdHVIIr IfQ                | 14-135-922-1594 |  final excuses. blithely even requests cajole furiously. unusual excuses nag alongside 
      9967 | Supplier#000030089        | SAUDI ARABIA              |    505083 | Manufacturer#2            | PM5TKCIrQNM1B0JF2n                       | 30-389-124-5153 | s accounts use blithely final requests. pe
   9963.65 | Supplier#000020322        | EGYPT                     |    345312 | Manufacturer#2            | J3ShW3oKhfTniLW8C                        | 14-304-869-9488 | cies haggle furiously around the special accounts. ruthlessly special asym
   9959.08 | Supplier#000045655        | JORDAN                    |    695642 | Manufacturer#4            | 7uf6CT9E8om,uK5UNaOTG4Tn5DXe61lGg,b6IwPh | 23-428-427-9489 | lly. slyly pending deposits are doggedl
   9958.64 | Supplier#000061965        | EGYPT                     |   1086934 | Manufacturer#1            | Edt9WKXBmLgSke1F6Q8pTKAMtChXK9uENY       | 14-977-296-3935 | es maintain. slyly ironic accounts wak
    9958.1 | Supplier#000016053        | IRAN                      |    391049 | Manufacturer#2            | QnoygDVlJPX3kYQ                          | 20-105-930-8531 | slyly ironic dependencies play slowly pending, final pinto beans. dependencies slee
   9956.34 | Supplier#000005108        | IRAN                      |    405107 | Manufacturer#3            | d3PLCdpPP3uE4GzbbAh4bWmU 7ecOifL9e1mNnzG | 20-842-882-7047 | ronic accounts. carefully bold accounts sleep beyond
   9955.25 | Supplier#000089728        | IRAN                      |     64727 | Manufacturer#1            | OGCiDsItOMYR6,1Ea5yzBqHVaY0TAW           | 20-627-108-5316 | bold ideas. unusual notornis around 
   9955.25 | Supplier#000089728        | IRAN                      |   1289727 | Manufacturer#4            | OGCiDsItOMYR6,1Ea5yzBqHVaY0TAW           | 20-627-108-5316 | bold ideas. unusual notornis around 
   9954.35 | Supplier#000003248        | SAUDI ARABIA              |   1578232 | Manufacturer#3            | MgrlLKjfFaVF3qqeoSUL ATYGRCf             | 30-474-806-7433 | ironic packages. quickly regular pearls are quickly slyly ironic theodolites. foxes a
    9947.7 | Supplier#000009151        | IRAN                      |    284148 | Manufacturer#3            |  25lLOrzuKU8mG0xGP2SLkfo6Kfew7Kb4YuRv    | 20-492-750-3318 | s. quickly unusual requests thrash furiou
    9947.7 | Supplier#000009151        | IRAN                      |   1359124 | Manufacturer#3            |  25lLOrzuKU8mG0xGP2SLkfo6Kfew7Kb4YuRv    | 20-492-750-3318 | s. quickly unusual requests thrash furiou
   9940.63 | Supplier#000016417        | EGYPT                     |    541401 | Manufacturer#1            | CYOn22bPeW9IVBK Mx                       | 14-454-677-3135 | uickly pending packages. stealthy account
   9935.51 | Supplier#000024897        | SAUDI ARABIA              |   1924896 | Manufacturer#5            | w8d9a1tMnSCsTW3zav yFI7Pr4zzlk i9FD      | 30-595-773-2958 | pending packages nag furiously above the ironic, final packages. 
   9932.44 | Supplier#000081501        | JORDAN                    |   1806446 | Manufacturer#1            | rilr3cPmOZ QwHwrYez9tawI3H6lpyNccQE      | 23-195-322-2688 | fily special pinto beans should wake. slyly unusual foxes after the theodolites sleep regularly slyl
   9932.25 | Supplier#000049196        | IRAN                      |   1124184 | Manufacturer#2            | L0s3QOB8Mp                               | 20-373-570-8696 | equests within the fluffily regular fo
   9928.67 | Supplier#000010389        | IRAQ                      |   1985369 | Manufacturer#4            | QnjFVmkm5Wlj                             | 21-156-611-6881 | e blithely against the ironic accounts. ideas are carefully. fur
   9928.28 | Supplier#000094325        | EGYPT                     |    794324 | Manufacturer#4            | yreceynuxHMUPIaz5Hv8tTyNU                | 14-492-960-8071 | deas grow regularly ironic deposits. quiet courts aft
   9928.28 | Supplier#000094325        | EGYPT                     |   1194324 | Manufacturer#1            | yreceynuxHMUPIaz5Hv8tTyNU                | 14-492-960-8071 | deas grow regularly ironic deposits. quiet courts aft
   9923.32 | Supplier#000037868        | IRAQ                      |   1362828 | Manufacturer#1            | tTmBPjL235lhl8yx T9                      | 21-571-748-3674 | y above the unusual, expres
   9919.96 | Supplier#000054974        | SAUDI ARABIA              |   1354973 | Manufacturer#3            | YGvyVGhdKT0xp7QGLDYE0,4rUd               | 30-955-483-1244 | carefully closely bold braids. unusual foxes haggle. accounts use carefully at the unusual, regul
   9916.89 | Supplier#000089786        | JORDAN                    |    689785 | Manufacturer#5            | Nk1k2WnRCn                               | 23-717-452-5399 | thely even requests. slyly ironic requests haggl
   9916.89 | Supplier#000089786        | JORDAN                    |   1514740 | Manufacturer#3            | Nk1k2WnRCn                               | 23-717-452-5399 | thely even requests. slyly ironic requests haggl
   9911.71 | Supplier#000018616        | IRAQ                      |    243609 | Manufacturer#2            | W 13O5 4jvZpt                            | 21-430-876-5933 | ake furiously according to the final accounts. blithely ironic dinos boost enticingly. furiously
   9911.71 | Supplier#000018616        | IRAQ                      |   1893597 | Manufacturer#3            | W 13O5 4jvZpt                            | 21-430-876-5933 | ake furiously according to the final accounts. blithely ironic dinos boost enticingly. furiously
   9906.91 | Supplier#000011551        | JORDAN                    |    411550 | Manufacturer#2            | u7DH4Dt,qztQUf5Rm0tje                    | 23-279-528-6091 | after the carefully express instruct
    9904.6 | Supplier#000077851        | IRAN                      |    277850 | Manufacturer#5            | qQtf,,UMzR2XM6Jd99 RAxftdzgSnVObqLg      | 20-120-394-1276 | ke slyly against the fluffily unusual tithes. final, pending deposits are slyly regul
    9899.4 | Supplier#000067294        | JORDAN                    |    367293 | Manufacturer#5            | Cv9srMKa1Ysz3IYn9f03TUw9OM6              | 23-249-905-2061 | use blithely fluffily special re
   9896.46 | Supplier#000096483        | SAUDI ARABIA              |    821458 | Manufacturer#2            | lj3WcI35wCbHegpVEJ1QRCZ2p                | 30-746-511-3945 | dolites haggle carefully above the blithely regular theodolites. theodolit
   9896.46 | Supplier#000096483        | SAUDI ARABIA              |   1871464 | Manufacturer#1            | lj3WcI35wCbHegpVEJ1QRCZ2p                | 30-746-511-3945 | dolites haggle carefully above the blithely regular theodolites. theodolit
   9895.79 | Supplier#000015939        | IRAN                      |    240932 | Manufacturer#1            | e15UKvy2lR4CIdf3 E4                      | 20-298-628-9571 | eas breach. pinto beans sleep about the fluffily final dependencies. excuses wake busil
   9895.14 | Supplier#000006716        | JORDAN                    |    181714 | Manufacturer#3            | BJaPDjafIrQQlD4cP                        | 23-153-259-3388 | ng requests against the slyly specia
   9893.79 | Supplier#000061010        | SAUDI ARABIA              |   1135998 | Manufacturer#5            | jP9PVEr2ZlMlCLmYu1GTRiAiF4OP,QW          | 30-782-445-8125 | egular deposits play quickly. ironic, regular hocke
   9891.91 | Supplier#000085917        | JORDAN                    |   1135894 | Manufacturer#2            | iOLLF6dDvGBT5SZxYeFQV                    | 23-894-464-2131 | y even accounts. final dependenci
   9884.87 | Supplier#000094431        | SAUDI ARABIA              |   1944392 | Manufacturer#5            | MZ vylUtDiKsT21cRYQrQWt4U6dah4           | 30-735-766-2868 | its. finally regular deposits cajole furiously. blithely special ins
   9883.41 | Supplier#000097955        | SAUDI ARABIA              |   1472940 | Manufacturer#5            | 3Emio3ZMSWnYszQBdQ                       | 30-416-137-3555 | ar deposits wake sometimes even packages. special packages ought to cajole across
   9882.75 | Supplier#000056808        | SAUDI ARABIA              |   1056807 | Manufacturer#3            | RBgii8h77UsVv5W,4G,wN                    | 30-651-880-7504 |  ironic accounts are quickly a
   9881.87 | Supplier#000060444        | IRAQ                      |   1910405 | Manufacturer#3            | ,6WNlwLz0LI2lJy4T                        | 21-641-481-4929 | of the ideas use according to th
    9881.5 | Supplier#000041903        | JORDAN                    |   1191880 | Manufacturer#4            | SL4qLfoTof7                              | 23-646-350-3761 | requests. ironic excuses nag dependencies. fluffily ironic platelets slee
   9878.11 | Supplier#000073973        | IRAQ                      |   1123950 | Manufacturer#3            | IhX3ocG9aOGZENJBC6JTft7cjVJaViR yo       | 21-839-601-2534 |  carefully even deposits wake at the carefully regular deposits. furiously pending reques
   9876.77 | Supplier#000029804        | SAUDI ARABIA              |    954776 | Manufacturer#5            | o3v kyVImUNAzOXWBm77gr52sZXQuCc8rFk7G,U  | 30-918-853-6605 | beans. regular, ironic dinos cajole about th
   9876.75 | Supplier#000068379        | IRAN                      |    593363 | Manufacturer#5            | TUGLDtMFp9F6vKOt                         | 20-322-513-4522 | ake slyly regular requests. ironic, regular pinto bean
   9869.83 | Supplier#000098300        | EGYPT                     |   1973280 | Manufacturer#4            | 8ox1oSa5 SewB9 60kul                     | 14-981-540-7323 | ests wake blithely carefully 
