BEGIN;
BEGIN
select
	s_acctbal,
	s_name,
	n_name,
	p_partkey,
	p_mfgr,
	s_address,
	s_phone,
	s_comment
from
	part,
	supplier,
	partsupp,
	nation,
	region
where
	p_partkey = ps_partkey
	and s_suppkey = ps_suppkey
	and p_size = 39
	and p_type like '%BRASS'
	and s_nationkey = n_nationkey
	and n_regionkey = r_regionkey
	and r_name = 'ASIA'
	and ps_supplycost = (
		select
			min(ps_supplycost)
		from
			partsupp,
			supplier,
			nation,
			region
		where
			p_partkey = ps_partkey
			and s_suppkey = ps_suppkey
			and s_nationkey = n_nationkey
			and n_regionkey = r_regionkey
			and r_name = 'ASIA'
	)
order by
	s_acctbal desc,
	n_name,
	s_name,
	p_partkey
LIMIT 100;
 s_acctbal |          s_name           |          n_name           | p_partkey |          p_mfgr           |                s_address                |     s_phone     |                                              s_comment                                              
-----------+---------------------------+---------------------------+-----------+---------------------------+-----------------------------------------+-----------------+-----------------------------------------------------------------------------------------------------
   9998.46 | Supplier#000094965        | INDIA                     |    494964 | Manufacturer#1            | VmMFuFhO7N8                             | 18-850-437-6211 | d deposits. quickly even accounts ar
   9996.92 | Supplier#000047415        | CHINA                     |   1122403 | Manufacturer#5            | 5DWeOSupcmLCQ                           | 28-832-603-7709 | iously ironic pinto beans. dependencies 
   9996.65 | Supplier#000041402        | CHINA                     |   1116390 | Manufacturer#4            | YTO5 WxLYMSHpjhJ,h                      | 28-763-115-7623 | ular platelets are slyly about the furiously regular accounts. ironically un
   9993.48 | Supplier#000041962        | CHINA                     |   1891925 | Manufacturer#5            | qOLhqtzaCJ0Mz4KikocmVEN5dBi             | 28-657-943-9806 |  may sleep blithely. deposits sleep furiously. slyly final platelets cajole s
   9992.35 | Supplier#000039849        | INDIA                     |    964821 | Manufacturer#4            | l0r4e4xKfG Og7OdlieTGQWKK               | 18-415-728-7534 | ites poach permanently sly
   9989.98 | Supplier#000056906        | VIETNAM                   |    831897 | Manufacturer#1            | 6pBmvHO6XCa                             | 31-523-351-3366 |  along the pending accounts. blithely final packages against the slowly unusual packages nag c
   9989.76 | Supplier#000071655        | INDONESIA                 |    446650 | Manufacturer#4            | kuLayHlA,R20wBOOOCt                     | 19-107-727-3038 | f the silent accounts haggle blithely e
   9989.57 | Supplier#000071239        | INDONESIA                 |    621226 | Manufacturer#1            | LtDrVQssvJpZlD35oKyn3Rq7 DkBqo          | 19-313-430-7244 | usly final packages wake 
   9988.06 | Supplier#000014122        | INDONESIA                 |    814121 | Manufacturer#5            | WVMcmU2A9RyNpvd6nzIMmb5xMIwAmBwhHkQ     | 19-281-910-7097 | ss the blithely regular pinto beans. furiously final asymptotes could
   9985.21 | Supplier#000089184        | INDIA                     |   1489183 | Manufacturer#2            | UDddwdcFTIM4FfVLg7NAuSZgb6              | 18-655-310-7257 | egular foxes according to the accounts haggle closely special excuses. carefully r
   9983.37 | Supplier#000059439        | VIETNAM                   |   1034428 | Manufacturer#1            | Oqnr0n1VyiuuSNcXGu62hnw OSnYJ           | 31-634-513-2651 | al theodolites. furious packages boost carefully blithely final foxes. sl
    9981.3 | Supplier#000039534        | INDONESIA                 |    989515 | Manufacturer#1            | F9wlPGs7JV5iTA xzgvn0stPhhAyuCLtAb5AKA  | 19-794-735-3903 | y along the quicklCustomer ependencies. slyly reguComplaintsts believe carefully iron
    9981.3 | Supplier#000039534        | INDONESIA                 |   1914514 | Manufacturer#2            | F9wlPGs7JV5iTA xzgvn0stPhhAyuCLtAb5AKA  | 19-794-735-3903 | y along the quicklCustomer ependencies. slyly reguComplaintsts believe carefully iron
